Date,Emission_Type,Emissions_tCO2e,Consumption_Units,is_outlier,Emissions_capped,Year,Month
2021-03-25,Scope 1,58.356114,166403.537,False,58.356114,2021,2021-03
2021-03-25,Scope 2,61.857825,166403.537,False,61.857825,2021,2021-03
2021-03-26,Scope 1,63.989862,173504.217,False,63.989862,2021,2021-03
2021-03-26,Scope 2,59.848323,173504.217,False,59.848323,2021,2021-03
2021-03-27,Scope 1,55.410039,151230.194,False,55.410039,2021,2021-03
2021-03-27,Scope 2,53.836539,151230.194,False,53.836539,2021,2021-03
2021-03-28,Scope 1,55.727568000000005,150687.136,False,55.727568000000005,2021,2021-03
2021-03-28,Scope 2,52.829256,150687.136,False,52.829256,2021,2021-03
2021-03-29,Scope 1,65.170575,161984.875,False,65.170575,2021,2021-03
2021-03-29,Scope 2,52.476879,161984.875,False,52.476879,2021,2021-03
2021-03-30,Scope 1,64.695084,167627.488,False,64.695084,2021,2021-03
2021-03-30,Scope 2,57.09633,167627.488,False,57.09633,2021,2021-03
2021-03-31,Scope 1,63.14805,174605.877,False,63.14805,2021,2021-03
2021-03-31,Scope 2,60.299157,174605.877,False,60.299157,2021,2021-03
2021-04-01,Scope 1,66.00254699999999,166855.464,False,66.00254699999999,2021,2021-04
2021-04-01,Scope 2,54.82896,166855.464,False,54.82896,2021,2021-04
2021-04-02,Scope 1,64.289646,173099.771,False,64.289646,2021,2021-04
2021-04-02,Scope 2,60.673656,173099.771,False,60.673656,2021,2021-04
2021-04-03,Scope 1,57.881898,154412.827,False,57.881898,2021,2021-04
2021-04-03,Scope 2,54.334419000000004,154412.827,False,54.334419000000004,2021,2021-04
2021-04-04,Scope 1,54.838239,145281.217,False,54.838239,2021,2021-04
2021-04-04,Scope 2,51.720909,145281.217,False,51.720909,2021,2021-04
2021-04-05,Scope 1,65.982117,174616.165,False,65.982117,2021,2021-04
2021-04-05,Scope 2,58.531554,174616.165,False,58.531554,2021,2021-04
2021-04-06,Scope 1,64.797342,170318.202,False,64.797342,2021,2021-04
2021-04-06,Scope 2,59.122275,170318.202,False,59.122275,2021,2021-04
2021-04-07,Scope 1,64.444611,171302.298,False,64.444611,2021,2021-04
2021-04-07,Scope 2,59.480307,171302.298,False,59.480307,2021,2021-04
2021-04-08,Scope 1,63.247959,171060.134,False,63.247959,2021,2021-04
2021-04-08,Scope 2,58.790274,171060.134,False,58.790274,2021,2021-04
2021-04-09,Scope 1,66.614307,164849.443,False,66.614307,2021,2021-04
2021-04-09,Scope 2,53.62767,164849.443,False,53.62767,2021,2021-04
2021-04-10,Scope 1,57.162615,147969.197,False,57.162615,2021,2021-04
2021-04-10,Scope 2,48.550983,147969.197,False,48.550983,2021,2021-04
2021-04-11,Scope 1,55.693872,150944.53399999999,False,55.693872,2021,2021-04
2021-04-11,Scope 2,51.818886,150944.53399999999,False,51.818886,2021,2021-04
2021-04-12,Scope 1,65.122974,173189.989,False,65.122974,2021,2021-04
2021-04-12,Scope 2,58.9689,173189.989,False,58.9689,2021,2021-04
2021-04-13,Scope 1,61.361793,169026.277,False,61.361793,2021,2021-04
2021-04-13,Scope 2,59.177694,169026.277,False,59.177694,2021,2021-04
2021-04-14,Scope 1,63.351663,178542.467,False,63.351663,2021,2021-04
2021-04-14,Scope 2,60.380736,178542.467,False,60.380736,2021,2021-04
2021-04-15,Scope 1,65.781666,162791.464,False,65.781666,2021,2021-04
2021-04-15,Scope 2,52.183875,162791.464,False,52.183875,2021,2021-04
2021-04-16,Scope 1,66.320811,176601.719,False,66.320811,2021,2021-04
2021-04-16,Scope 2,60.618624000000004,176601.719,False,60.618624000000004,2021,2021-04
2021-04-17,Scope 1,57.587313,151176.609,False,57.587313,2021,2021-04
2021-04-17,Scope 2,50.793563999999996,151176.609,False,50.793563999999996,2021,2021-04
2021-04-18,Scope 1,59.115777,154999.82200000001,False,59.115777,2021,2021-04
2021-04-18,Scope 2,52.113636,154999.82200000001,False,52.113636,2021,2021-04
2021-04-19,Scope 1,66.646158,178766.141,False,66.646158,2021,2021-04
2021-04-19,Scope 2,60.008079,178766.141,False,60.008079,2021,2021-04
2021-04-20,Scope 1,65.943054,171387.7,False,65.943054,2021,2021-04
2021-04-20,Scope 2,56.523548999999996,171387.7,False,56.523548999999996,2021,2021-04
2021-04-21,Scope 1,64.627839,174957.0,False,64.627839,2021,2021-04
2021-04-21,Scope 2,60.703638,174957.0,False,60.703638,2021,2021-04
2021-04-22,Scope 1,64.644327,171091.17,False,64.644327,2021,2021-04
2021-04-22,Scope 2,57.135191999999996,171091.17,False,57.135191999999996,2021,2021-04
2021-04-23,Scope 1,62.608272,172209.575,False,62.608272,2021,2021-04
2021-04-23,Scope 2,59.638611,172209.575,False,59.638611,2021,2021-04
2021-04-24,Scope 1,56.778020999999995,149956.806,False,56.778020999999995,2021,2021-04
2021-04-24,Scope 2,52.784391,149956.806,False,52.784391,2021,2021-04
2021-04-25,Scope 1,59.208237000000004,150046.626,False,59.208237000000004,2021,2021-04
2021-04-25,Scope 2,47.845506,150046.626,False,47.845506,2021,2021-04
2021-04-26,Scope 1,61.846539,167715.686,False,61.846539,2021,2021-04
2021-04-26,Scope 2,59.687589,167715.686,False,59.687589,2021,2021-04
2021-04-27,Scope 1,62.245908,173542.627,False,62.245908,2021,2021-04
2021-04-27,Scope 2,59.09193,173542.627,False,59.09193,2021,2021-04
2021-04-28,Scope 1,64.886649,172703.30000000002,False,64.886649,2021,2021-04
2021-04-28,Scope 2,58.921971,172703.30000000002,False,58.921971,2021,2021-04
2021-04-29,Scope 1,65.41663199999999,174869.432,False,65.41663199999999,2021,2021-04
2021-04-29,Scope 2,59.813679,174869.432,False,59.813679,2021,2021-04
2021-04-30,Scope 1,69.00641999999999,179658.59,False,69.00641999999999,2021,2021-04
2021-04-30,Scope 2,59.620338000000004,179658.59,False,59.620338000000004,2021,2021-04
2021-05-01,Scope 1,61.765887,156518.989,False,61.765887,2021,2021-05
2021-05-01,Scope 2,50.386221,156518.989,False,50.386221,2021,2021-05
2021-05-02,Scope 1,60.748485,155160.351,False,60.748485,2021,2021-05
2021-05-02,Scope 2,50.599002,155160.351,False,50.599002,2021,2021-05
2021-05-03,Scope 1,69.137349,181129.361,False,69.137349,2021,2021-05
2021-05-03,Scope 2,61.061346,181129.361,False,61.061346,2021,2021-05
2021-05-04,Scope 1,65.457936,182940.992,False,65.457936,2021,2021-05
2021-05-04,Scope 2,63.096585,182940.992,False,63.096585,2021,2021-05
2021-05-05,Scope 1,68.733858,176273.183,False,68.733858,2021,2021-05
2021-05-05,Scope 2,55.154586,176273.183,False,55.154586,2021,2021-05
2021-05-06,Scope 1,69.080661,172448.274,False,69.080661,2021,2021-05
2021-05-06,Scope 2,55.540275,172448.274,False,55.540275,2021,2021-05
2021-05-07,Scope 1,66.139536,175318.309,False,66.139536,2021,2021-05
2021-05-07,Scope 2,59.623842,175318.309,False,59.623842,2021,2021-05
2021-05-08,Scope 1,57.335577,156827.392,False,57.335577,2021,2021-05
2021-05-08,Scope 2,53.822991,156827.392,False,53.822991,2021,2021-05
2021-05-09,Scope 1,59.102424,157692.018,False,59.102424,2021,2021-05
2021-05-09,Scope 2,53.20914,157692.018,False,53.20914,2021,2021-05
2021-05-10,Scope 1,68.001693,180718.563,False,68.001693,2021,2021-05
2021-05-10,Scope 2,59.983194,180718.563,False,59.983194,2021,2021-05
2021-05-11,Scope 1,66.23996700000001,176471.635,False,66.23996700000001,2021,2021-05
2021-05-11,Scope 2,59.253915,176471.635,False,59.253915,2021,2021-05
2021-05-12,Scope 1,67.591959,180116.985,False,67.591959,2021,2021-05
2021-05-12,Scope 2,59.564049,180116.985,False,59.564049,2021,2021-05
2021-05-13,Scope 1,65.940816,178523.322,False,65.940816,2021,2021-05
2021-05-13,Scope 2,60.47475,178523.322,False,60.47475,2021,2021-05
2021-05-14,Scope 1,67.741788,172004.049,False,67.741788,2021,2021-05
2021-05-14,Scope 2,55.729236,172004.049,False,55.729236,2021,2021-05
2021-05-15,Scope 1,56.266065,151275.744,False,56.266065,2021,2021-05
2021-05-15,Scope 2,52.341816,151275.744,False,52.341816,2021,2021-05
2021-05-16,Scope 1,60.948267,155051.693,False,60.948267,2021,2021-05
2021-05-16,Scope 2,50.621667,155051.693,False,50.621667,2021,2021-05
2021-05-17,Scope 1,69.675267,172374.878,False,69.675267,2021,2021-05
2021-05-17,Scope 2,55.325072999999996,172374.878,False,55.325072999999996,2021,2021-05
2021-05-18,Scope 1,69.435252,180345.22,False,69.435252,2021,2021-05
2021-05-18,Scope 2,58.619343,180345.22,False,58.619343,2021,2021-05
2021-05-19,Scope 1,69.929841,181912.89500000002,False,69.929841,2021,2021-05
2021-05-19,Scope 2,58.535784,181912.89500000002,False,58.535784,2021,2021-05
2021-05-20,Scope 1,65.48475,179577.249,False,65.48475,2021,2021-05
2021-05-20,Scope 2,60.613845,179577.249,False,60.613845,2021,2021-05
2021-05-21,Scope 1,65.534076,173849.978,False,65.534076,2021,2021-05
2021-05-21,Scope 2,58.011285,173849.978,False,58.011285,2021,2021-05
2021-05-22,Scope 1,59.900262,159927.451,False,59.900262,2021,2021-05
2021-05-22,Scope 2,51.998373,159927.451,False,51.998373,2021,2021-05
2021-05-23,Scope 1,60.643989,156383.012,False,60.643989,2021,2021-05
2021-05-23,Scope 2,51.898734,156383.012,False,51.898734,2021,2021-05
2021-05-24,Scope 1,68.989005,175994.354,False,68.989005,2021,2021-05
2021-05-24,Scope 2,56.481255,175994.354,False,56.481255,2021,2021-05
2021-05-25,Scope 1,68.535888,167782.801,False,68.535888,2021,2021-05
2021-05-25,Scope 2,52.237644,167782.801,False,52.237644,2021,2021-05
2021-05-26,Scope 1,66.569592,180555.974,False,66.569592,2021,2021-05
2021-05-26,Scope 2,60.583118999999996,180555.974,False,60.583118999999996,2021,2021-05
2021-05-27,Scope 1,68.323302,182327.862,False,68.323302,2021,2021-05
2021-05-27,Scope 2,60.233325,182327.862,False,60.233325,2021,2021-05
2021-05-28,Scope 1,64.975455,164902.732,False,64.975455,2021,2021-05
2021-05-28,Scope 2,52.48539,164902.732,False,52.48539,2021,2021-05
2021-05-29,Scope 1,57.83394,156551.48500000002,False,57.83394,2021,2021-05
2021-05-29,Scope 2,53.252538,156551.48500000002,False,53.252538,2021,2021-05
2021-05-30,Scope 1,57.853049999999996,159490.607,False,57.853049999999996,2021,2021-05
2021-05-30,Scope 2,53.975082,159490.607,False,53.975082,2021,2021-05
2021-05-31,Scope 1,71.319492,182455.25400000002,False,71.319492,2021,2021-05
2021-05-31,Scope 2,59.607195,182455.25400000002,False,59.607195,2021,2021-05
2021-06-01,Scope 1,68.656077,178668.719,False,68.656077,2021,2021-06
2021-06-01,Scope 2,59.72517,178668.719,False,59.72517,2021,2021-06
2021-06-02,Scope 1,70.311072,179594.476,False,70.311072,2021,2021-06
2021-06-02,Scope 2,57.852731999999996,179594.476,False,57.852731999999996,2021,2021-06
2021-06-03,Scope 1,67.256766,179765.071,False,67.256766,2021,2021-06
2021-06-03,Scope 2,59.992629,179765.071,False,59.992629,2021,2021-06
2021-06-04,Scope 1,66.966495,177466.67799999999,False,66.966495,2021,2021-06
2021-06-04,Scope 2,58.17675,177466.67799999999,False,58.17675,2021,2021-06
2021-06-05,Scope 1,62.34036,154802.215,False,62.34036,2021,2021-06
2021-06-05,Scope 2,49.193999999999996,154802.215,False,49.193999999999996,2021,2021-06
2021-06-06,Scope 1,62.807826,160348.48,False,62.807826,2021,2021-06
2021-06-06,Scope 2,51.760374,160348.48,False,51.760374,2021,2021-06
2021-06-07,Scope 1,69.548028,183338.781,False,69.548028,2021,2021-06
2021-06-07,Scope 2,61.729194,183338.781,False,61.729194,2021,2021-06
2021-06-08,Scope 1,71.004288,177110.421,False,71.004288,2021,2021-06
2021-06-08,Scope 2,55.125165,177110.421,False,55.125165,2021,2021-06
2021-06-09,Scope 1,70.878018,185159.614,False,70.878018,2021,2021-06
2021-06-09,Scope 2,59.404419,185159.614,False,59.404419,2021,2021-06
2021-06-10,Scope 1,69.396894,181223.124,False,69.396894,2021,2021-06
2021-06-10,Scope 2,59.284404,181223.124,False,59.284404,2021,2021-06
2021-06-11,Scope 1,71.094402,186715.843,False,71.094402,2021,2021-06
2021-06-11,Scope 2,60.35658,186715.843,False,60.35658,2021,2021-06
2021-06-12,Scope 1,60.784494,158998.204,False,60.784494,2021,2021-06
2021-06-12,Scope 2,52.319868,158998.204,False,52.319868,2021,2021-06
2021-06-13,Scope 1,62.022074999999994,162772.46600000001,False,62.022074999999994,2021,2021-06
2021-06-13,Scope 2,52.107918,162772.46600000001,False,52.107918,2021,2021-06
2021-06-14,Scope 1,70.174524,182373.512,False,70.174524,2021,2021-06
2021-06-14,Scope 2,59.20989,182373.512,False,59.20989,2021,2021-06
2021-06-15,Scope 1,68.84622,181595.09100000001,False,68.84622,2021,2021-06
2021-06-15,Scope 2,58.928421,181595.09100000001,False,58.928421,2021,2021-06
2021-06-16,Scope 1,70.62158099999999,183238.56900000002,False,70.62158099999999,2021,2021-06
2021-06-16,Scope 2,59.484168,183238.56900000002,False,59.484168,2021,2021-06
2021-06-17,Scope 1,67.489095,173539.475,False,67.489095,2021,2021-06
2021-06-17,Scope 2,56.916102,173539.475,False,56.916102,2021,2021-06
2021-06-18,Scope 1,67.899387,179730.62,False,67.899387,2021,2021-06
2021-06-18,Scope 2,60.187485,179730.62,False,60.187485,2021,2021-06
2021-06-19,Scope 1,59.154663,160677.383,False,59.154663,2021,2021-06
2021-06-19,Scope 2,53.201556000000004,160677.383,False,53.201556000000004,2021,2021-06
2021-06-20,Scope 1,61.682148,161753.826,False,61.682148,2021,2021-06
2021-06-20,Scope 2,52.345848000000004,161753.826,False,52.345848000000004,2021,2021-06
2021-06-21,Scope 1,69.610875,175555.492,False,69.610875,2021,2021-06
2021-06-21,Scope 2,55.858686,175555.492,False,55.858686,2021,2021-06
2021-06-22,Scope 1,69.590814,183617.58,False,69.590814,2021,2021-06
2021-06-22,Scope 2,61.884168,183617.58,False,61.884168,2021,2021-06
2021-06-23,Scope 1,68.25069,175235.71,False,68.25069,2021,2021-06
2021-06-23,Scope 2,57.628473,175235.71,False,57.628473,2021,2021-06
2021-06-24,Scope 1,68.431005,177005.443,False,68.431005,2021,2021-06
2021-06-24,Scope 2,57.621054,177005.443,False,57.621054,2021,2021-06
2021-06-25,Scope 1,67.002336,178869.399,False,67.002336,2021,2021-06
2021-06-25,Scope 2,59.216333999999996,178869.399,False,59.216333999999996,2021,2021-06
2021-06-26,Scope 1,62.536767,156734.48500000002,False,62.536767,2021,2021-06
2021-06-26,Scope 2,50.385027,156734.48500000002,False,50.385027,2021,2021-06
2021-06-27,Scope 1,61.141965,160322.384,False,61.141965,2021,2021-06
2021-06-27,Scope 2,52.859928000000004,160322.384,False,52.859928000000004,2021,2021-06
2021-06-28,Scope 1,68.408799,183222.328,False,68.408799,2021,2021-06
2021-06-28,Scope 2,61.229427,183222.328,False,61.229427,2021,2021-06
2021-06-29,Scope 1,70.1904,184315.498,False,70.1904,2021,2021-06
2021-06-29,Scope 2,60.476445,184315.498,False,60.476445,2021,2021-06
2021-06-30,Scope 1,69.119196,174984.897,False,69.119196,2021,2021-06
2021-06-30,Scope 2,56.402457,174984.897,False,56.402457,2021,2021-06
2021-07-01,Scope 1,65.781741,167728.574,False,65.781741,2021,2021-07
2021-07-01,Scope 2,54.854805,167728.574,False,54.854805,2021,2021-07
2021-07-02,Scope 1,63.542946,177229.97400000002,False,63.542946,2021,2021-07
2021-07-02,Scope 2,60.730908,177229.97400000002,False,60.730908,2021,2021-07
2021-07-03,Scope 1,61.00707,162017.082,False,61.00707,2021,2021-07
2021-07-03,Scope 2,52.38504,162017.082,False,52.38504,2021,2021-07
2021-07-04,Scope 1,62.934153,160269.342,False,62.934153,2021,2021-07
2021-07-04,Scope 2,50.848875,160269.342,False,50.848875,2021,2021-07
2021-07-05,Scope 1,67.348914,178758.75699999998,False,67.348914,2021,2021-07
2021-07-05,Scope 2,60.756524999999996,178758.75699999998,False,60.756524999999996,2021,2021-07
2021-07-06,Scope 1,72.074574,183093.624,False,72.074574,2021,2021-07
2021-07-06,Scope 2,59.143644,183093.624,False,59.143644,2021,2021-07
2021-07-07,Scope 1,70.689414,183020.067,False,70.689414,2021,2021-07
2021-07-07,Scope 2,59.487327,183020.067,False,59.487327,2021,2021-07
2021-07-08,Scope 1,69.39819,182593.518,False,69.39819,2021,2021-07
2021-07-08,Scope 2,59.999480999999996,182593.518,False,59.999480999999996,2021,2021-07
2021-07-09,Scope 1,70.090311,181434.261,False,70.090311,2021,2021-07
2021-07-09,Scope 2,58.044894,181434.261,False,58.044894,2021,2021-07
2021-07-10,Scope 1,61.810206,160062.066,False,61.810206,2021,2021-07
2021-07-10,Scope 2,52.790048999999996,160062.066,False,52.790048999999996,2021,2021-07
2021-07-11,Scope 1,60.949908,160215.581,False,60.949908,2021,2021-07
2021-07-11,Scope 2,52.40508,160215.581,False,52.40508,2021,2021-07
2021-07-12,Scope 1,65.76729,178730.68300000002,False,65.76729,2021,2021-07
2021-07-12,Scope 2,60.450333,178730.68300000002,False,60.450333,2021,2021-07
2021-07-13,Scope 1,73.357614,180679.447,False,73.357614,2021,2021-07
2021-07-13,Scope 2,54.970734,180679.447,False,54.970734,2021,2021-07
2021-07-14,Scope 1,71.62905,187522.584,False,71.62905,2021,2021-07
2021-07-14,Scope 2,61.863383999999996,187522.584,False,61.863383999999996,2021,2021-07
2021-07-15,Scope 1,69.92814,178665.098,False,69.92814,2021,2021-07
2021-07-15,Scope 2,56.201169,178665.098,False,56.201169,2021,2021-07
2021-07-16,Scope 1,64.867461,180929.062,False,64.867461,2021,2021-07
2021-07-16,Scope 2,60.091146,180929.062,False,60.091146,2021,2021-07
2021-07-17,Scope 1,60.487374,158454.874,False,60.487374,2021,2021-07
2021-07-17,Scope 2,51.648320999999996,158454.874,False,51.648320999999996,2021,2021-07
2021-07-18,Scope 1,56.590992,152031.495,False,56.590992,2021,2021-07
2021-07-18,Scope 2,52.82214,152031.495,False,52.82214,2021,2021-07
2021-07-19,Scope 1,66.826398,177912.655,False,66.826398,2021,2021-07
2021-07-19,Scope 2,58.799937,177912.655,False,58.799937,2021,2021-07
2021-07-20,Scope 1,70.233654,178570.204,False,70.233654,2021,2021-07
2021-07-20,Scope 2,56.366862,178570.204,False,56.366862,2021,2021-07
2021-07-21,Scope 1,70.683081,185738.609,False,70.683081,2021,2021-07
2021-07-21,Scope 2,59.638452,185738.609,False,59.638452,2021,2021-07
2021-07-22,Scope 1,69.169479,179529.944,False,69.169479,2021,2021-07
2021-07-22,Scope 2,58.207161,179529.944,False,58.207161,2021,2021-07
2021-07-23,Scope 1,65.66913,174348.762,False,65.66913,2021,2021-07
2021-07-23,Scope 2,59.686485,174348.762,False,59.686485,2021,2021-07
2021-07-24,Scope 1,61.185753,151924.259,False,61.185753,2021,2021-07
2021-07-24,Scope 2,46.994649,151924.259,False,46.994649,2021,2021-07
2021-07-25,Scope 1,62.351283,158405.532,False,62.351283,2021,2021-07
2021-07-25,Scope 2,50.564463,158405.532,False,50.564463,2021,2021-07
2021-07-26,Scope 1,66.627357,175106.226,False,66.627357,2021,2021-07
2021-07-26,Scope 2,58.38099,175106.226,False,58.38099,2021,2021-07
2021-07-27,Scope 1,68.682843,183343.865,False,68.682843,2021,2021-07
2021-07-27,Scope 2,60.667341,183343.865,False,60.667341,2021,2021-07
2021-07-28,Scope 1,71.22135,182410.455,False,71.22135,2021,2021-07
2021-07-28,Scope 2,58.935768,182410.455,False,58.935768,2021,2021-07
2021-07-29,Scope 1,70.306248,170902.864,False,70.306248,2021,2021-07
2021-07-29,Scope 2,52.898955,170902.864,False,52.898955,2021,2021-07
2021-07-30,Scope 1,70.499694,184876.141,False,70.499694,2021,2021-07
2021-07-30,Scope 2,58.954422,184876.141,False,58.954422,2021,2021-07
2021-07-31,Scope 1,60.003891,156401.999,False,60.003891,2021,2021-07
2021-07-31,Scope 2,53.127597,156401.999,False,53.127597,2021,2021-07
2021-08-01,Scope 1,60.997437,154549.021,False,60.997437,2021,2021-08
2021-08-01,Scope 2,49.203897,154549.021,False,49.203897,2021,2021-08
2021-08-02,Scope 1,67.614189,182371.909,False,67.614189,2021,2021-08
2021-08-02,Scope 2,60.636465,182371.909,False,60.636465,2021,2021-08
2021-08-03,Scope 1,65.101929,176575.718,False,65.101929,2021,2021-08
2021-08-03,Scope 2,60.738228,176575.718,False,60.738228,2021,2021-08
2021-08-04,Scope 1,70.186074,181103.059,False,70.186074,2021,2021-08
2021-08-04,Scope 2,59.149197,181103.059,False,59.149197,2021,2021-08
2021-08-05,Scope 1,70.756038,182370.953,False,70.756038,2021,2021-08
2021-08-05,Scope 2,60.516204,182370.953,False,60.516204,2021,2021-08
2021-08-06,Scope 1,68.58129,172101.994,False,68.58129,2021,2021-08
2021-08-06,Scope 2,53.999343,172101.994,False,53.999343,2021,2021-08
2021-08-07,Scope 1,61.181925,160237.319,False,61.181925,2021,2021-08
2021-08-07,Scope 2,52.645983,160237.319,False,52.645983,2021,2021-08
2021-08-08,Scope 1,62.507673000000004,161446.896,False,62.507673000000004,2021,2021-08
2021-08-08,Scope 2,53.035341,161446.896,False,53.035341,2021,2021-08
2021-08-09,Scope 1,67.00392,177191.56,False,67.00392,2021,2021-08
2021-08-09,Scope 2,60.029397,177191.56,False,60.029397,2021,2021-08
2021-08-10,Scope 1,67.93332,181103.277,False,67.93332,2021,2021-08
2021-08-10,Scope 2,58.803711,181103.277,False,58.803711,2021,2021-08
2021-08-11,Scope 1,68.911203,177379.59100000001,False,68.911203,2021,2021-08
2021-08-11,Scope 2,57.674271,177379.59100000001,False,57.674271,2021,2021-08
2021-08-12,Scope 1,63.654108,170926.683,False,63.654108,2021,2021-08
2021-08-12,Scope 2,58.399395,170926.683,False,58.399395,2021,2021-08
2021-08-13,Scope 1,66.095271,179332.496,False,66.095271,2021,2021-08
2021-08-13,Scope 2,59.885583,179332.496,False,59.885583,2021,2021-08
2021-08-14,Scope 1,59.733657,155008.691,False,59.733657,2021,2021-08
2021-08-14,Scope 2,51.024816,155008.691,False,51.024816,2021,2021-08
2021-08-15,Scope 1,58.941054,159281.17500000002,False,58.941054,2021,2021-08
2021-08-15,Scope 2,53.868393,159281.17500000002,False,53.868393,2021,2021-08
2021-08-16,Scope 1,69.349563,175409.76,False,69.349563,2021,2021-08
2021-08-16,Scope 2,58.762062,175409.76,False,58.762062,2021,2021-08
2021-08-17,Scope 1,62.701884,173598.193,False,62.701884,2021,2021-08
2021-08-17,Scope 2,59.407562999999996,173598.193,False,59.407562999999996,2021,2021-08
2021-08-18,Scope 1,69.454518,180835.615,False,69.454518,2021,2021-08
2021-08-18,Scope 2,59.628546,180835.615,False,59.628546,2021,2021-08
2021-08-19,Scope 1,64.227177,169916.12,False,64.227177,2021,2021-08
2021-08-19,Scope 2,58.822305,169916.12,False,58.822305,2021,2021-08
2021-08-20,Scope 1,70.509246,175941.079,False,70.509246,2021,2021-08
2021-08-20,Scope 2,56.865992999999996,175941.079,False,56.865992999999996,2021,2021-08
2021-08-21,Scope 1,61.222623,159111.524,False,61.222623,2021,2021-08
2021-08-21,Scope 2,52.70466,159111.524,False,52.70466,2021,2021-08
2021-08-22,Scope 1,59.046864,156645.784,False,59.046864,2021,2021-08
2021-08-22,Scope 2,51.716595,156645.784,False,51.716595,2021,2021-08
2021-08-23,Scope 1,65.401842,175590.865,False,65.401842,2021,2021-08
2021-08-23,Scope 2,60.147465000000004,175590.865,False,60.147465000000004,2021,2021-08
2021-08-24,Scope 1,68.627568,176274.889,False,68.627568,2021,2021-08
2021-08-24,Scope 2,59.462325,176274.889,False,59.462325,2021,2021-08
2021-08-25,Scope 1,65.37048300000001,172675.24,False,65.37048300000001,2021,2021-08
2021-08-25,Scope 2,58.175406,172675.24,False,58.175406,2021,2021-08
2021-08-26,Scope 1,66.545826,176488.884,False,66.545826,2021,2021-08
2021-08-26,Scope 2,57.773055,176488.884,False,57.773055,2021,2021-08
2021-08-27,Scope 1,63.799419,170612.013,False,63.799419,2021,2021-08
2021-08-27,Scope 2,56.704905000000004,170612.013,False,56.704905000000004,2021,2021-08
2021-08-28,Scope 1,60.767804999999996,157569.356,False,60.767804999999996,2021,2021-08
2021-08-28,Scope 2,52.171761000000004,157569.356,False,52.171761000000004,2021,2021-08
2021-08-29,Scope 1,58.449987,151363.899,False,58.449987,2021,2021-08
2021-08-29,Scope 2,49.860447,151363.899,False,49.860447,2021,2021-08
2021-08-30,Scope 1,65.870769,175342.354,False,65.870769,2021,2021-08
2021-08-30,Scope 2,59.335314000000004,175342.354,False,59.335314000000004,2021,2021-08
2021-08-31,Scope 1,63.739599,173491.907,False,63.739599,2021,2021-08
2021-08-31,Scope 2,58.755126,173491.907,False,58.755126,2021,2021-08
2021-09-01,Scope 1,68.349333,173346.031,False,68.349333,2021,2021-09
2021-09-01,Scope 2,53.971379999999996,173346.031,False,53.971379999999996,2021,2021-09
2021-09-02,Scope 1,66.464709,170003.543,False,66.464709,2021,2021-09
2021-09-02,Scope 2,55.642911,170003.543,False,55.642911,2021,2021-09
2021-09-03,Scope 1,68.244561,171952.84,False,68.244561,2021,2021-09
2021-09-03,Scope 2,55.392027,171952.84,False,55.392027,2021,2021-09
2021-09-04,Scope 1,60.431808000000004,159129.49,False,60.431808000000004,2021,2021-09
2021-09-04,Scope 2,52.440966,159129.49,False,52.440966,2021,2021-09
2021-09-05,Scope 1,58.834005,157581.761,False,58.834005,2021,2021-09
2021-09-05,Scope 2,52.073586,157581.761,False,52.073586,2021,2021-09
2021-09-06,Scope 1,66.018678,167784.827,False,66.018678,2021,2021-09
2021-09-06,Scope 2,54.935778,167784.827,False,54.935778,2021,2021-09
2021-09-07,Scope 1,63.697803,171978.749,False,63.697803,2021,2021-09
2021-09-07,Scope 2,59.736323999999996,171978.749,False,59.736323999999996,2021,2021-09
2021-09-08,Scope 1,61.911474,163111.353,False,61.911474,2021,2021-09
2021-09-08,Scope 2,55.111629,163111.353,False,55.111629,2021,2021-09
2021-09-09,Scope 1,65.46705,174189.798,False,65.46705,2021,2021-09
2021-09-09,Scope 2,60.276954,174189.798,False,60.276954,2021,2021-09
2021-09-10,Scope 1,66.888408,171776.576,False,66.888408,2021,2021-09
2021-09-10,Scope 2,57.722391,171776.576,False,57.722391,2021,2021-09
2021-09-11,Scope 1,58.784361,149968.17799999999,False,58.784361,2021,2021-09
2021-09-11,Scope 2,48.976809,149968.17799999999,False,48.976809,2021,2021-09
2021-09-12,Scope 1,54.136296,150798.298,False,54.136296,2021,2021-09
2021-09-12,Scope 2,51.352815,150798.298,False,51.352815,2021,2021-09
2021-09-13,Scope 1,68.087622,174158.018,False,68.087622,2021,2021-09
2021-09-13,Scope 2,57.719115,174158.018,False,57.719115,2021,2021-09
2021-09-14,Scope 1,59.166861,164530.987,False,59.166861,2021,2021-09
2021-09-14,Scope 2,59.100054,164530.987,False,59.100054,2021,2021-09
2021-09-15,Scope 1,66.911253,169272.874,False,66.911253,2021,2021-09
2021-09-15,Scope 2,56.412318,169272.874,False,56.412318,2021,2021-09
2021-09-16,Scope 1,63.834009,171129.206,False,63.834009,2021,2021-09
2021-09-16,Scope 2,58.088937,171129.206,False,58.088937,2021,2021-09
2021-09-17,Scope 1,67.189224,174086.852,False,67.189224,2021,2021-09
2021-09-17,Scope 2,58.649037,174086.852,False,58.649037,2021,2021-09
2021-09-18,Scope 1,59.799534,155356.273,False,59.799534,2021,2021-09
2021-09-18,Scope 2,51.271875,155356.273,False,51.271875,2021,2021-09
2021-09-19,Scope 1,55.476399,147518.365,False,55.476399,2021,2021-09
